# Model output (x mu nu), grid of 50 pts
# Model parameter values (noise variance lengthscales periods): (1e-12, 8.040557716200356, [0.1023877539234129], [])
    0.00000000e+00     3.02720998e+00     1.00009995e-04
    2.04081633e-02     2.95731089e+00     5.50364447e-01
    4.08163265e-02     2.77293768e+00     1.05780130e+00
    6.12244898e-02     2.49188841e+00     1.48758141e+00
    8.16326531e-02     2.14091834e+00     1.81081558e+00
    1.02040816e-01     1.75114637e+00     2.00644873e+00
    1.22448980e-01     1.35331021e+00     2.06219498e+00
    1.42857143e-01     9.73894879e-01     1.97521132e+00
    1.63265306e-01     6.32773288e-01     1.75319945e+00
    1.83673469e-01     3.42501115e-01     1.41594127e+00
    2.04081633e-01     1.08980426e-01     9.96392964e-01
    2.24489796e-01    -6.70368219e-02     5.39935154e-01
    2.44897959e-01    -1.88168056e-01     1.00571184e-01
    2.65306122e-01    -2.58783711e-01     2.66231725e-01
    2.85714286e-01    -2.83809496e-01     5.13102611e-01
    3.06122449e-01    -2.68026215e-01     6.10644987e-01
    3.26530612e-01    -2.15824133e-01     5.54975555e-01
    3.46938776e-01    -1.31306887e-01     3.70498025e-01
    3.67346939e-01    -1.86265289e-02     1.06500774e-01
    3.87755102e-01     1.17545447e-01     1.72284092e-01
    4.08163265e-01     2.71455403e-01     3.99365016e-01
    4.28571429e-01     4.35595153e-01     5.21329430e-01
    4.48979592e-01     5.99863265e-01     5.10186592e-01
    4.69387755e-01     7.50539966e-01     3.69944084e-01
    4.89795918e-01     8.69207592e-01     1.35414381e-01
    5.10204082e-01     9.32004069e-01     1.36839972e-01
    5.30612245e-01     9.09859876e-01     3.83382599e-01
    5.51020408e-01     7.70471512e-01     5.50749894e-01
    5.71428571e-01     4.82537940e-01     6.09487915e-01
    5.91836735e-01     2.21707231e-02     5.61033467e-01
    6.12244898e-01    -6.19479086e-01     4.35031038e-01
    6.32653061e-01    -1.42912017e+00     2.77757053e-01
    6.53061224e-01    -2.36679079e+00     1.35578562e-01
    6.73469388e-01    -3.36550260e+00     3.94920931e-02
    6.93877551e-01    -4.33555042e+00     3.34864505e-03
    7.14285714e-01    -5.17263221e+00     7.85986891e-03
    7.34693878e-01    -5.76795523e+00     1.27996939e-04
    7.55102041e-01    -6.01838523e+00     2.10058912e-03
    7.75510204e-01    -5.83546102e+00     1.98689202e-02
    7.95918367e-01    -5.15327860e+00     3.95670240e-02
    8.16326531e-01    -3.93609717e+00     3.41999116e-02
    8.36734694e-01    -2.18641728e+00     2.25560697e-02
    8.57142857e-01     4.68772924e-02     1.41566919e-01
    8.77551020e-01     2.66241320e+00     3.09087171e-01
    8.97959184e-01     5.50564158e+00     4.87166548e-01
    9.18367347e-01     8.37694395e+00     6.23399953e-01
    9.38775510e-01     1.10502056e+01     6.66079116e-01
    9.59183673e-01     1.33005269e+01     5.79080171e-01
    9.79591837e-01     1.49364560e+01     3.51505511e-01
    1.00000000e+00     1.58298479e+01     4.75158254e-04
