# Model output (x mu nu), grid of 50 pts
# Model parameter values (noise variance lengthscales periods): (1e-12, 8.07681930231818, [0.11315401065473399], [])
    0.00000000e+00     3.02720997e+00     1.00009995e-04
    2.04081633e-02     2.23253030e+00     1.51495466e-01
    4.08163265e-02     1.37870402e+00     2.07776783e-01
    6.12244898e-02     5.60968605e-01     1.86837671e-01
    8.16326531e-02    -1.33618708e-01     1.19636151e-01
    1.02040816e-01    -6.42227319e-01     4.16195149e-02
    1.22448980e-01    -9.36964393e-01     1.71563268e-02
    1.42857143e-01    -1.02757170e+00     4.01429854e-02
    1.63265306e-01    -9.55616619e-01     2.78859209e-02
    1.83673469e-01    -7.82027392e-01     4.24218333e-03
    2.04081633e-01    -5.71560433e-01     3.33901027e-02
    2.24489796e-01    -3.78380040e-01     3.90474962e-02
    2.44897959e-01    -2.36248531e-01     1.16745134e-02
    2.65306122e-01    -1.55180123e-01     4.30618642e-02
    2.85714286e-01    -1.24414958e-01     1.06079953e-01
    3.06122449e-01    -1.19883023e-01     1.52059801e-01
    3.26530612e-01    -1.13426499e-01     1.59285561e-01
    3.46938776e-01    -8.10832505e-02     1.18423205e-01
    3.67346939e-01    -8.53254471e-03     3.68643699e-02
    3.87755102e-01     1.07008609e-01     6.30760840e-02
    4.08163265e-01     2.57990508e-01     1.51514999e-01
    4.28571429e-01     4.29582511e-01     2.01233959e-01
    4.48979592e-01     6.03030540e-01     1.97018713e-01
    4.69387755e-01     7.58023057e-01     1.40676895e-01
    4.89795918e-01     8.73425044e-01     4.99392358e-02
    5.10204082e-01     9.26600879e-01     4.82148582e-02
    5.30612245e-01     8.92342702e-01     1.27139010e-01
    5.51020408e-01     7.42863025e-01     1.69285564e-01
    5.71428571e-01     4.50172835e-01     1.70878638e-01
    5.91836735e-01    -8.60760195e-03     1.41032932e-01
    6.12244898e-01    -6.43670017e-01     9.62284527e-02
    6.32653061e-01    -1.44453927e+00     5.29399703e-02
    6.53061224e-01    -2.37420926e+00     2.17471028e-02
    6.73469388e-01    -3.36760895e+00     5.19954692e-03
    6.93877551e-01    -4.33537803e+00     3.63532750e-04
    7.14285714e-01    -5.17224648e+00     6.86546157e-04
    7.34693878e-01    -5.76795366e+00     1.02883599e-04
    7.55102041e-01    -6.01828188e+00     7.62399089e-05
    7.75510204e-01    -5.83457768e+00     7.04168050e-04
    7.95918367e-01    -5.15159402e+00     1.93441660e-03
    8.16326531e-01    -3.93467299e+00     2.05533314e-03
    8.36734694e-01    -2.18736112e+00     1.53523252e-03
    8.57142857e-01     4.07114316e-02     1.00564301e-02
    8.77551020e-01     2.64783325e+00     2.11674813e-02
    8.97959184e-01     5.47975338e+00     2.88558364e-02
    9.18367347e-01     8.33835747e+00     2.63840342e-02
    9.38775510e-01     1.10010353e+01     1.12284769e-02
    9.59183673e-01     1.32488848e+01     1.04038589e-02
    9.79591837e-01     1.48984730e+01     2.20669089e-02
    1.00000000e+00     1.58299084e+01     1.14094983e-04
