# Model output (x mu nu), grid of 50 pts
# Model parameter values (noise variance lengthscales periods): (1e-12, 8.584121547168719, [0.11918734034589364], [])
    0.00000000e+00     3.02720998e+00     1.00009995e-04
    2.04081633e-02     2.95461767e+00     4.66868100e-01
    4.08163265e-02     2.77763818e+00     8.89054412e-01
    6.12244898e-02     2.50984053e+00     1.23876233e+00
    8.16326531e-02     2.17217736e+00     1.49217250e+00
    1.02040816e-01     1.79045780e+00     1.63209658e+00
    1.22448980e-01     1.39235884e+00     1.65024632e+00
    1.42857143e-01     1.00444215e+00     1.54891709e+00
    1.63265306e-01     6.49585834e-01     1.34182405e+00
    1.83673469e-01     3.45121328e-01     1.05376106e+00
    2.04081633e-01     1.01825516e-01     7.18759428e-01
    2.24489796e-01    -7.62090165e-02     3.76579031e-01
    2.44897959e-01    -1.90899033e-01     6.76890712e-02
    2.65306122e-01    -2.48832044e-01     1.72665131e-01
    2.85714286e-01    -2.59458317e-01     3.20285313e-01
    3.06122449e-01    -2.33061606e-01     3.66460334e-01
    3.26530612e-01    -1.78814722e-01     3.19802106e-01
    3.46938776e-01    -1.03273538e-01     2.04692196e-01
    3.67346939e-01    -9.66930590e-03     5.63029879e-02
    3.87755102e-01     1.01711998e-01     8.69386068e-02
    4.08163265e-01     2.31947429e-01     1.91774953e-01
    4.28571429e-01     3.80845745e-01     2.37340301e-01
    4.48979592e-01     5.43741988e-01     2.19236442e-01
    4.69387755e-01     7.08482002e-01     1.49288757e-01
    4.89795918e-01     8.53514427e-01     5.10192449e-02
    5.10204082e-01     9.47937041e-01     4.78193033e-02
    5.30612245e-01     9.54013965e-01     1.23347734e-01
    5.51020408e-01     8.32137856e-01     1.61786578e-01
    5.71428571e-01     5.47589402e-01     1.61929073e-01
    5.91836735e-01     7.79294031e-02     1.33340499e-01
    6.12244898e-01    -5.80381546e-01     9.13051222e-02
    6.32653061e-01    -1.40741594e+00     5.06849579e-02
    6.53061224e-01    -2.35809604e+00     2.11052922e-02
    6.73469388e-01    -3.36361640e+00     5.12872445e-03
    6.93877551e-01    -4.33564731e+00     3.63832706e-04
    7.14285714e-01    -5.17269049e+00     6.87971694e-04
    7.34693878e-01    -5.76795308e+00     1.02827436e-04
    7.55102041e-01    -6.01829678e+00     7.70047946e-05
    7.75510204e-01    -5.83399779e+00     8.17440649e-04
    7.95918367e-01    -5.14901422e+00     2.65548635e-03
    8.16326531e-01    -3.93111302e+00     3.28571346e-03
    8.36734694e-01    -2.19065571e+00     2.88064549e-03
    8.57142857e-01     1.36660857e-02     2.28666201e-02
    8.77551020e-01     2.57400965e+00     6.11552520e-02
    8.97959184e-01     5.33892205e+00     1.15330469e-01
    9.18367347e-01     8.12568021e+00     1.73504785e-01
    9.38775510e-01     1.07384701e+01     2.14980031e-01
    9.59183673e-01     1.29900355e+01     2.14345752e-01
    9.79591837e-01     1.47234230e+01     1.47822849e-01
    1.00000000e+00     1.58301617e+01     2.41782129e-04
