# Model output (x mu nu), grid of 50 pts
# Model parameter values (noise variance lengthscales periods): (1e-12, 8.344583355169053, [0.1182475055359933], [])
    0.00000000e+00     3.02720994e+00     1.00009986e-04
    2.04081633e-02     2.03608570e+00     1.07691492e-02
    4.08163265e-02     1.11125843e+00     2.09948141e-03
    6.12244898e-02     3.23419844e-01     8.35760354e-03
    8.16326531e-02    -2.83225512e-01     1.11506590e-02
    1.02040816e-01    -6.93228755e-01     5.62878844e-03
    1.22448980e-01    -9.16429067e-01     2.93097270e-03
    1.42857143e-01    -9.80770141e-01     8.02027274e-03
    1.63265306e-01    -9.24029403e-01     6.20129957e-03
    1.83673469e-01    -7.86684284e-01     1.01668704e-03
    2.04081633e-01    -6.07031495e-01     8.29669193e-03
    2.24489796e-01    -4.18437412e-01     9.84945914e-03
    2.44897959e-01    -2.47794232e-01     2.92065933e-03
    2.65306122e-01    -1.14186002e-01     1.04277528e-02
    2.85714286e-01    -2.73460903e-02     2.42711804e-02
    3.06122449e-01     1.36855073e-02     3.19873457e-02
    3.26530612e-01     2.07199340e-02     2.98234909e-02
    3.46938776e-01     1.44308044e-02     1.89338787e-02
    3.67346939e-01     1.99138629e-02     4.75017795e-03
    3.87755102e-01     6.04824040e-02     5.96872604e-03
    4.08163265e-01     1.51236309e-01     8.76607245e-03
    4.28571429e-01     2.94223242e-01     3.84933284e-03
    4.48979592e-01     4.76556296e-01     4.13830378e-03
    4.69387755e-01     6.71848713e-01     8.71902887e-03
    4.89795918e-01     8.44228962e-01     5.16170264e-03
    5.10204082e-01     9.53515237e-01     6.97950150e-03
    5.30612245e-01     9.60158390e-01     2.36383038e-02
    5.51020408e-01     8.29236614e-01     3.83992292e-02
    5.71428571e-01     5.33685294e-01     4.57325111e-02
    5.91836735e-01     5.75207706e-02     4.35549344e-02
    6.12244898e-01    -6.00306258e-01     3.38193478e-02
    6.32653061e-01    -1.42157669e+00     2.10396648e-02
    6.53061224e-01    -2.36512643e+00     9.79488427e-03
    6.73469388e-01    -3.36552558e+00     2.69247978e-03
    6.93877551e-01    -4.33551178e+00     2.31853215e-04
    7.14285714e-01    -5.17247628e+00     5.18336316e-04
    7.34693878e-01    -5.76796010e+00     1.02533174e-04
    7.55102041e-01    -6.01828130e+00     7.58847418e-05
    7.75510204e-01    -5.83455362e+00     6.51166521e-04
    7.95918367e-01    -5.15133963e+00     1.57142779e-03
    8.16326531e-01    -3.93430717e+00     1.52462609e-03
    8.36734694e-01    -2.18766792e+00     1.08619793e-03
    8.57142857e-01     3.85846694e-02     6.93933038e-03
    8.77551020e-01     2.64325284e+00     1.45329842e-02
    8.97959184e-01     5.47347054e+00     1.99252115e-02
    9.18367347e-01     8.33263677e+00     1.84477484e-02
    9.38775510e-01     1.09986285e+01     7.98557788e-03
    9.59183673e-01     1.32510764e+01     7.54881269e-03
    9.79591837e-01     1.49030179e+01     1.63700152e-02
    1.00000000e+00     1.58298975e+01     1.08392664e-04
