# Model output (x mu nu), grid of 50 pts
# Model parameter values (noise variance lengthscales periods): (1e-12, 8.720395167210794, [0.11965199829159295], [])
    0.00000000e+00     3.02720997e+00     1.00009995e-04
    2.04081633e-02     2.19834856e+00     1.26553227e-01
    4.08163265e-02     1.33062035e+00     1.70734177e-01
    6.12244898e-02     5.16975589e-01     1.51204812e-01
    8.16326531e-02    -1.62118168e-01     9.54754004e-02
    1.02040816e-01    -6.52220320e-01     3.27955513e-02
    1.22448980e-01    -9.32821346e-01     1.33657470e-02
    1.42857143e-01    -1.01782882e+00     3.09582390e-02
    1.63265306e-01    -9.48811366e-01     2.13153275e-02
    1.83673469e-01    -7.83069682e-01     3.21841018e-03
    2.04081633e-01    -5.79844777e-01     2.51614675e-02
    2.24489796e-01    -3.88192491e-01     2.92640013e-02
    2.44897959e-01    -2.39231519e-01     8.71071894e-03
    2.65306122e-01    -1.43942485e-01     3.20166559e-02
    2.85714286e-01    -9.60075529e-02     7.86648754e-02
    3.06122449e-01    -7.78915823e-02     1.12562122e-01
    3.26530612e-01    -6.78428483e-02     1.17796579e-01
    3.46938776e-01    -4.57945331e-02     8.75608957e-02
    3.67346939e-01     2.95794051e-03     2.72732900e-02
    3.87755102e-01     8.63574836e-02     4.67306939e-02
    4.08163265e-01     2.05689653e-01     1.12506556e-01
    4.28571429e-01     3.56104944e-01     1.49908855e-01
    4.48979592e-01     5.26720302e-01     1.47405501e-01
    4.69387755e-01     7.00087933e-01     1.05842480e-01
    4.89795918e-01     8.51515243e-01     3.78401407e-02
    5.10204082e-01     9.49170052e-01     3.68565253e-02
    5.30612245e-01     9.55911955e-01     9.82440864e-02
    5.51020408e-01     8.33341888e-01     1.32540676e-01
    5.71428571e-01     5.47829433e-01     1.35915610e-01
    5.91836735e-01     7.75449753e-02     1.14300924e-01
    6.12244898e-01    -5.80927360e-01     7.97272188e-02
    6.32653061e-01    -1.40782485e+00     4.49958037e-02
    6.53061224e-01    -2.35829370e+00     1.90262135e-02
    6.73469388e-01    -3.36366784e+00     4.69516000e-03
    6.93877551e-01    -4.33564373e+00     3.40272740e-04
    7.14285714e-01    -5.17268394e+00     6.56950921e-04
    7.34693878e-01    -5.76795285e+00     1.02803602e-04
    7.55102041e-01    -6.01829683e+00     7.69209770e-05
    7.75510204e-01    -5.83399753e+00     8.04270190e-04
    7.95918367e-01    -5.14901730e+00     2.57193361e-03
    8.16326531e-01    -3.93111674e+00     3.16666060e-03
    8.36734694e-01    -2.19065442e+00     2.77589086e-03
    8.57142857e-01     1.36535356e-02     2.20714854e-02
    8.77551020e-01     2.57390458e+00     5.91773268e-02
    8.97959184e-01     5.33857885e+00     1.11918479e-01
    9.18367347e-01     8.12493956e+00     1.68872196e-01
    9.38775510e-01     1.07372758e+01     2.09866826e-01
    9.59183673e-01     1.29885787e+01     2.09869125e-01
    9.79591837e-01     1.47222473e+01     1.45158087e-01
    1.00000000e+00     1.58301637e+01     2.38735078e-04
