# Model output (x mu nu), grid of 50 pts
# Model parameter values (noise variance lengthscales periods): (1e-12, 2.987567859071651, [0.07657187844064772], [])
    0.00000000e+00     3.02720997e+00     1.00010000e-04
    2.04081633e-02     2.89600781e+00     4.52462840e-01
    4.08163265e-02     2.52670946e+00     8.58883021e-01
    6.12244898e-02     1.99511399e+00     1.18525333e+00
    8.16326531e-02     1.40038801e+00     1.41590736e+00
    1.02040816e-01     8.37308771e-01     1.55144437e+00
    1.22448980e-01     3.74509469e-01     1.59962824e+00
    1.42857143e-01     4.47334942e-02     1.56483363e+00
    1.63265306e-01    -1.52922371e-01     1.44305729e+00
    1.83673469e-01    -2.43006109e-01     1.22633565e+00
    2.04081633e-01    -2.61182259e-01     9.14214926e-01
    2.24489796e-01    -2.43060088e-01     5.25501628e-01
    2.44897959e-01    -2.16296356e-01     1.03544723e-01
    2.65306122e-01    -1.96463211e-01     2.88457977e-01
    2.85714286e-01    -1.86409947e-01     5.81372326e-01
    3.06122449e-01    -1.78399218e-01     7.18858517e-01
    3.26530612e-01    -1.58005436e-01     6.74661032e-01
    3.46938776e-01    -1.08774701e-01     4.62633228e-01
    3.67346939e-01    -1.70174292e-02     1.36003778e-01
    3.87755102e-01     1.23517171e-01     2.24287390e-01
    4.08163265e-01     3.07475029e-01     5.29060041e-01
    4.28571429e-01     5.15356854e-01     7.02701159e-01
    4.48979592e-01     7.14323221e-01     7.01129532e-01
    4.69387755e-01     8.63515778e-01     5.20901745e-01
    4.89795918e-01     9.23031322e-01     1.97106539e-01
    5.10204082e-01     8.63173068e-01     2.08908745e-01
    5.30612245e-01     6.69496525e-01     6.27756683e-01
    5.51020408e-01     3.40838978e-01     1.00000045e+00
    5.71428571e-01    -1.18420287e-01     1.28785399e+00
    5.91836735e-01    -7.06408213e-01     1.47693467e+00
    6.12244898e-01    -1.42511043e+00     1.56852401e+00
    6.32653061e-01    -2.27082468e+00     1.56738745e+00
    6.53061224e-01    -3.21597039e+00     1.47313856e+00
    6.73469388e-01    -4.19152573e+00     1.28150361e+00
    6.93877551e-01    -5.08265435e+00     9.95215841e-01
    7.14285714e-01    -5.74644805e+00     6.37306026e-01
    7.34693878e-01    -6.05044380e+00     2.57471699e-01
    7.55102041e-01    -5.91841772e+00     7.43373323e-02
    7.75510204e-01    -5.36313218e+00     2.86446241e-01
    7.95918367e-01    -4.48941317e+00     3.28907194e-01
    8.16326531e-01    -3.46425240e+00     1.91371252e-01
    8.36734694e-01    -2.46633464e+00     9.31135585e-02
    8.57142857e-01    -1.63643779e+00     4.60262452e-01
    8.77551020e-01    -1.04773940e+00     8.36939658e-01
    8.97959184e-01    -7.03617101e-01     1.16368974e+00
    9.18367347e-01    -5.57466268e-01     1.40842285e+00
    9.38775510e-01    -5.41434180e-01     1.56758276e+00
    9.59183673e-01    -5.91281406e-01     1.65731770e+00
    9.79591837e-01    -6.60392033e-01     1.70098198e+00
    1.00000000e+00    -7.22691408e-01     1.71923690e+00
