# Acquisition function (x af), grid of 50 pts
    0.00000000e+00     3.02692287e+00
    2.04081633e-02     1.70022253e+00
    4.08163265e-02     5.76830323e-01
    6.12244898e-02    -2.51516871e-01
    8.16326531e-02    -7.40134395e-01
    1.02040816e-01    -9.00320048e-01
    1.22448980e-01    -1.18095648e+00
    1.42857143e-01    -1.90160133e+00
    1.63265306e-01    -2.25691300e+00
    1.83673469e-01    -2.21127580e+00
    2.04081633e-01    -1.80606978e+00
    2.24489796e-01    -1.15003314e+00
    2.44897959e-01    -3.95224244e-01
    2.65306122e-01    -4.03028568e-01
    2.85714286e-01    -6.27409752e-01
    3.06122449e-01    -7.40142039e-01
    3.26530612e-01    -6.89925054e-01
    3.46938776e-01    -4.70334488e-01
    3.67346939e-01    -1.20590470e-01
    3.87755102e-01    -2.09008990e-01
    4.08163265e-01    -4.58304125e-01
    4.28571429e-01    -4.77764592e-01
    4.48979592e-01    -2.52193452e-01
    4.69387755e-01     1.65230291e-01
    4.89795918e-01     6.67611831e-01
    5.10204082e-01     8.13235973e-01
    5.30612245e-01     5.96768429e-01
    5.51020408e-01     3.52011864e-01
    5.71428571e-01     5.67134247e-02
    5.91836735e-01    -3.33778875e-01
    6.12244898e-01    -8.66713280e-01
    6.32653061e-01    -1.56836262e+00
    6.53061224e-01    -2.42570747e+00
    6.73469388e-01    -3.38010093e+00
    6.93877551e-01    -4.33689242e+00
    7.14285714e-01    -5.17495512e+00
    7.34693878e-01    -5.76824966e+00
    7.55102041e-01    -6.01851915e+00
    7.75510204e-01    -5.83651479e+00
    7.95918367e-01    -5.15767771e+00
    8.16326531e-01    -3.94210867e+00
    8.36734694e-01    -2.20028619e+00
    8.57142857e-01    -6.25062071e-02
    8.77551020e-01     2.37180631e+00
    8.97959184e-01     4.96129051e+00
    9.18367347e-01     7.56396982e+00
    9.38775510e-01     1.00511547e+01
    9.59183673e-01     1.23139035e+01
    9.79591837e-01     1.42636727e+01
    1.00000000e+00     1.58293685e+01
