# Acquisition function (x af), grid of 50 pts
    0.00000000e+00     3.02693517e+00
    2.04081633e-02     1.43793983e+00
    4.08163265e-02    -3.35158015e-01
    6.12244898e-02    -2.04727988e+00
    8.16326531e-02    -3.49646026e+00
    1.02040816e-01    -4.56205882e+00
    1.22448980e-01    -5.19790721e+00
    1.42857143e-01    -5.39639258e+00
    1.63265306e-01    -5.15682608e+00
    1.83673469e-01    -4.48372233e+00
    2.04081633e-01    -3.41403572e+00
    2.24489796e-01    -2.05001477e+00
    2.44897959e-01    -5.71133780e-01
    2.65306122e-01    -1.08204260e+00
    2.85714286e-01    -2.01607582e+00
    3.06122449e-01    -2.48271251e+00
    3.26530612e-01    -2.34888716e+00
    3.46938776e-01    -1.62437261e+00
    3.67346939e-01    -4.65199976e-01
    3.87755102e-01    -6.26661285e-01
    4.08163265e-01    -1.44761652e+00
    4.28571429e-01    -1.78616058e+00
    4.48979592e-01    -1.53933113e+00
    4.69387755e-01    -7.67486721e-01
    4.89795918e-01     3.27268912e-01
    5.10204082e-01     1.59990209e-01
    5.30612245e-01    -1.41053000e+00
    5.51020408e-01    -2.84675121e+00
    5.71428571e-01    -3.91161023e+00
    5.91836735e-01    -4.46213419e+00
    6.12244898e-01    -4.49996104e+00
    6.32653061e-01    -4.19966204e+00
    6.53061224e-01    -3.87456118e+00
    6.73469388e-01    -3.85146785e+00
    6.93877551e-01    -4.34908046e+00
    7.14285714e-01    -5.20234952e+00
    7.34693878e-01    -5.76826638e+00
    7.55102041e-01    -6.02401212e+00
    7.75510204e-01    -5.87205284e+00
    7.95918367e-01    -5.18612832e+00
    8.16326531e-01    -3.92506936e+00
    8.36734694e-01    -2.57656934e+00
    8.57142857e-01    -2.43148422e+00
    8.77551020e-01    -2.89071432e+00
    8.97959184e-01    -3.71878229e+00
    9.18367347e-01    -4.62775920e+00
    9.38775510e-01    -5.40855732e+00
    9.59183673e-01    -5.97605410e+00
    9.79591837e-01    -6.34043654e+00
    1.00000000e+00    -6.55338941e+00
