# Acquisition function (x af), grid of 50 pts
    0.00000000e+00     3.02694679e+00
    2.04081633e-02     1.70532426e+00
    4.08163265e-02     2.66506410e-01
    6.12244898e-02    -1.12395245e+00
    8.16326531e-02    -2.32565857e+00
    1.02040816e-01    -3.24541170e+00
    1.22448980e-01    -3.83500980e+00
    1.42857143e-01    -4.07322165e+00
    1.63265306e-01    -3.95041564e+00
    1.83673469e-01    -3.47018317e+00
    2.04081633e-01    -2.66699459e+00
    2.24489796e-01    -1.62594967e+00
    2.44897959e-01    -4.88780610e-01
    2.65306122e-01    -9.55557971e-01
    2.85714286e-01    -1.71632668e+00
    3.06122449e-01    -2.07011925e+00
    3.26530612e-01    -1.93341709e+00
    3.46938776e-01    -1.32622226e+00
    3.67346939e-01    -3.74919665e-01
    3.87755102e-01    -4.66708774e-01
    4.08163265e-01    -1.08477873e+00
    4.28571429e-01    -1.33384410e+00
    4.48979592e-01    -1.13074190e+00
    4.69387755e-01    -5.07268931e-01
    4.89795918e-01     4.04333442e-01
    5.10204082e-01     3.13416966e-01
    5.30612245e-01    -9.82483472e-01
    5.51020408e-01    -2.29072320e+00
    5.71428571e-01    -3.50748661e+00
    5.91836735e-01    -4.59305188e+00
    6.12244898e-01    -5.55277703e+00
    6.32653061e-01    -6.39550034e+00
    6.53061224e-01    -7.09262435e+00
    6.73469388e-01    -7.56388063e+00
    6.93877551e-01    -7.70162553e+00
    7.14285714e-01    -7.42355773e+00
    7.34693878e-01    -6.72799628e+00
    7.55102041e-01    -6.11404094e+00
    7.75510204e-01    -6.11693294e+00
    7.95918367e-01    -5.35495252e+00
    8.16326531e-01    -3.96785752e+00
    8.36734694e-01    -2.71136865e+00
    8.57142857e-01    -2.84764650e+00
    8.77551020e-01    -3.25019715e+00
    8.97959184e-01    -3.76593763e+00
    9.18367347e-01    -4.26381690e+00
    9.38775510e-01    -4.66662383e+00
    9.59183673e-01    -4.95261400e+00
    9.79591837e-01    -5.13662985e+00
    1.00000000e+00    -5.24696816e+00
