# Acquisition function (x af), grid of 50 pts
    0.00000000e+00     3.02691959e+00
    2.04081633e-02     1.83090234e+00
    4.08163265e-02     8.34895110e-01
    6.12244898e-02     7.79536934e-02
    8.16326531e-02    -4.39330186e-01
    1.02040816e-01    -7.47441926e-01
    1.22448980e-01    -9.71628680e-01
    1.42857143e-01    -1.10771580e+00
    1.63265306e-01    -1.01070024e+00
    1.83673469e-01    -7.92414309e-01
    2.04081633e-01    -6.52900886e-01
    2.24489796e-01    -4.73160272e-01
    2.44897959e-01    -2.64523018e-01
    2.65306122e-01    -2.36902575e-01
    2.85714286e-01    -3.24410354e-01
    3.06122449e-01    -4.04714754e-01
    3.26530612e-01    -4.09864220e-01
    3.46938776e-01    -3.00026854e-01
    3.67346939e-01    -7.62298267e-02
    3.87755102e-01    -4.93246914e-02
    4.08163265e-01    -1.20972181e-01
    4.28571429e-01    -7.91541516e-02
    4.48979592e-01     9.87296738e-02
    4.69387755e-01     3.92775185e-01
    4.89795918e-01     7.41646714e-01
    5.10204082e-01     8.42157442e-01
    5.30612245e-01     6.70661080e-01
    5.51020408e-01     4.48511154e-01
    5.71428571e-01     1.53199606e-01
    5.91836735e-01    -2.54326791e-01
    6.12244898e-01    -8.12414666e-01
    6.32653061e-01    -1.53846978e+00
    6.53061224e-01    -2.41353615e+00
    6.73469388e-01    -3.37730019e+00
    6.93877551e-01    -4.33663171e+00
    7.14285714e-01    -5.17459139e+00
    7.34693878e-01    -5.76825134e+00
    7.55102041e-01    -6.01852017e+00
    7.75510204e-01    -5.83633272e+00
    7.95918367e-01    -5.15648488e+00
    8.16326531e-01    -3.94031111e+00
    8.36734694e-01    -2.19871419e+00
    8.57142857e-01    -5.04308360e-02
    8.77551020e-01     2.40208371e+00
    8.97959184e-01     5.01362449e+00
    9.18367347e-01     7.63462057e+00
    9.38775510e-01     1.01279293e+01
    9.59183673e-01     1.23792255e+01
    9.79591837e-01     1.43007820e+01
    1.00000000e+00     1.58294705e+01
