# Acquisition function (x af), grid of 50 pts
    0.00000000e+00     3.02692650e+00
    2.04081633e-02     1.63128278e+00
    4.08163265e-02     2.57618666e-01
    6.12244898e-02    -1.00142403e+00
    8.16326531e-02    -2.05737683e+00
    1.02040816e-01    -2.83571039e+00
    1.22448980e-01    -3.28525467e+00
    1.42857143e-01    -3.38595425e+00
    1.63265306e-01    -3.15380657e+00
    1.83673469e-01    -2.64175820e+00
    2.04081633e-01    -1.93549386e+00
    2.24489796e-01    -1.14362007e+00
    2.44897959e-01    -3.82763308e-01
    2.65306122e-01    -7.38250345e-01
    2.85714286e-01    -1.16730516e+00
    3.06122449e-01    -1.27179127e+00
    3.26530612e-01    -1.08529192e+00
    3.46938776e-01    -6.83472367e-01
    3.67346939e-01    -1.69259795e-01
    3.87755102e-01    -1.44714973e-01
    4.08163265e-01    -3.11637549e-01
    4.28571429e-01    -2.91893945e-01
    4.48979592e-01    -7.76824206e-02
    4.69387755e-01     2.85323897e-01
    4.89795918e-01     7.08900677e-01
    5.10204082e-01     8.12393507e-01
    5.30612245e-01     6.04385538e-01
    5.51020408e-01     3.73554751e-01
    5.71428571e-01     8.86023935e-02
    5.91836735e-01    -3.00023460e-01
    6.12244898e-01    -8.39185379e-01
    6.32653061e-01    -1.55108216e+00
    6.53061224e-01    -2.41791887e+00
    6.73469388e-01    -3.37815374e+00
    6.93877551e-01    -4.33667859e+00
    7.14285714e-01    -5.17464054e+00
    7.34693878e-01    -5.76824454e+00
    7.55102041e-01    -6.01851505e+00
    7.75510204e-01    -5.83631483e+00
    7.95918367e-01    -5.15654118e+00
    8.16326531e-01    -3.94042635e+00
    8.36734694e-01    -2.19882089e+00
    8.57142857e-01    -5.11492148e-02
    8.77551020e-01     2.40066545e+00
    8.97959184e-01     5.01201851e+00
    9.18367347e-01     7.63388191e+00
    9.38775510e-01     1.01291104e+01
    9.59183673e-01     1.23824737e+01
    9.79591837e-01     1.43044200e+01
    1.00000000e+00     1.58294764e+01
