# Acquisition function (x af), grid of 50 pts
    0.00000000e+00     3.02691661e+00
    2.04081633e-02     1.78815317e+00
    4.08163265e-02     7.69238585e-01
    6.12244898e-02     1.29232442e-02
    8.16326531e-02    -4.84543856e-01
    1.02040816e-01    -7.64308599e-01
    1.22448980e-01    -9.87288534e-01
    1.42857143e-01    -1.14532192e+00
    1.63265306e-01    -1.03741356e+00
    1.83673469e-01    -7.94470862e-01
    2.04081633e-01    -6.69502625e-01
    2.24489796e-01    -4.92916895e-01
    2.44897959e-01    -2.70493032e-01
    2.65306122e-01    -2.81492204e-01
    2.85714286e-01    -4.35576115e-01
    3.06122449e-01    -5.65915497e-01
    3.26530612e-01    -5.80654079e-01
    3.46938776e-01    -4.28450501e-01
    3.67346939e-01    -1.16665700e-01
    3.87755102e-01    -7.80105856e-02
    4.08163265e-01    -1.86443914e-01
    4.28571429e-01    -1.60691053e-01
    4.48979592e-01     2.51214302e-02
    4.69387755e-01     3.45379720e-01
    4.89795918e-01     7.26939775e-01
    5.10204082e-01     7.85173675e-01
    5.30612245e-01     5.19409641e-01
    5.51020408e-01     2.46302733e-01
    5.71428571e-01    -5.10603722e-02
    5.91836735e-01    -4.22295291e-01
    6.12244898e-01    -9.25934065e-01
    6.32653061e-01    -1.59982651e+00
    6.53061224e-01    -2.43799939e+00
    6.73469388e-01    -3.38286062e+00
    6.93877551e-01    -4.33644437e+00
    7.14285714e-01    -5.17426030e+00
    7.34693878e-01    -5.76825544e+00
    7.55102041e-01    -6.01850551e+00
    7.75510204e-01    -5.83664319e+00
    7.95918367e-01    -5.15726818e+00
    8.16326531e-01    -3.94070183e+00
    8.36734694e-01    -2.19186438e+00
    8.57142857e-01     1.12132054e-02
    8.77551020e-01     2.58574331e+00
    8.97959184e-01     5.39511142e+00
    9.18367347e-01     8.26096597e+00
    9.38775510e-01     1.09680991e+01
    9.59183673e-01     1.32183675e+01
    9.79591837e-01     1.48337448e+01
    1.00000000e+00     1.58295738e+01
