# Acquisition function (x af), grid of 50 pts
    0.00000000e+00     3.02694050e+00
    2.04081633e-02     1.49457532e+00
    4.08163265e-02    -1.94827400e-01
    6.12244898e-02    -1.80461385e+00
    8.16326531e-02    -3.14924209e+00
    1.02040816e-01    -4.12921227e+00
    1.22448980e-01    -4.71811717e+00
    1.42857143e-01    -4.92053281e+00
    1.63265306e-01    -4.73630438e+00
    1.83673469e-01    -4.15813596e+00
    2.04081633e-01    -3.20214673e+00
    2.24489796e-01    -1.94730596e+00
    2.44897959e-01    -5.54529952e-01
    2.65306122e-01    -1.08268262e+00
    2.85714286e-01    -2.00958688e+00
    3.06122449e-01    -2.46498555e+00
    3.26530612e-01    -2.32325231e+00
    3.46938776e-01    -1.60063939e+00
    3.67346939e-01    -4.56348953e-01
    3.87755102e-01    -6.25101374e-01
    4.08163265e-01    -1.45274215e+00
    4.28571429e-01    -1.80632304e+00
    4.48979592e-01    -1.57586868e+00
    4.69387755e-01    -8.10599483e-01
    4.89795918e-01     3.02666456e-01
    5.10204082e-01     2.10743755e-01
    5.30612245e-01    -1.23754471e+00
    5.51020408e-01    -2.55667207e+00
    5.71428571e-01    -3.56697077e+00
    5.91836735e-01    -4.17802314e+00
    6.12244898e-01    -4.39450316e+00
    6.32653061e-01    -4.31430161e+00
    6.53061224e-01    -4.11946153e+00
    6.73469388e-01    -4.03688558e+00
    6.93877551e-01    -4.44696455e+00
    7.14285714e-01    -5.75302132e+00
    7.34693878e-01    -6.21750838e+00
    7.55102041e-01    -6.09801687e+00
    7.75510204e-01    -6.13789755e+00
    7.95918367e-01    -5.43705251e+00
    8.16326531e-01    -4.03083413e+00
    8.36734694e-01    -2.72619039e+00
    8.57142857e-01    -2.99839603e+00
    8.77551020e-01    -3.60476673e+00
    8.97959184e-01    -4.30445211e+00
    9.18367347e-01    -4.91525762e+00
    9.38775510e-01    -5.35766891e+00
    9.59183673e-01    -5.63646204e+00
    9.79591837e-01    -5.79525942e+00
    1.00000000e+00    -5.87962880e+00
