# Acquisition function (x af), grid of 50 pts
    0.00000000e+00     3.02691385e+00
    2.04081633e-02     1.99502895e+00
    4.08163265e-02     1.10296973e+00
    6.12244898e-02     2.87842751e-01
    8.16326531e-02    -3.32206843e-01
    1.02040816e-01    -7.18812215e-01
    1.22448980e-01    -9.30128156e-01
    1.42857143e-01    -1.02023481e+00
    1.63265306e-01    -9.56301430e-01
    1.83673469e-01    -7.92187634e-01
    2.04081633e-01    -6.54852789e-01
    2.24489796e-01    -4.79195900e-01
    2.44897959e-01    -2.67266705e-01
    2.65306122e-01    -1.94617430e-01
    2.85714286e-01    -2.37230193e-01
    3.06122449e-01    -3.02497578e-01
    3.26530612e-01    -3.25006182e-01
    3.46938776e-01    -2.52299565e-01
    3.67346939e-01    -6.58091289e-02
    3.87755102e-01    -7.66052306e-02
    4.08163265e-01    -1.84301121e-01
    4.28571429e-01    -1.58561885e-01
    4.48979592e-01     2.72568351e-02
    4.69387755e-01     3.47375903e-01
    4.89795918e-01     7.27935410e-01
    5.10204082e-01     8.26501219e-01
    5.30612245e-01     6.22273629e-01
    5.51020408e-01     3.75894172e-01
    5.71428571e-01     7.29329231e-02
    5.91836735e-01    -3.25221652e-01
    6.12244898e-01    -8.63176985e-01
    6.32653061e-01    -1.56726072e+00
    6.53061224e-01    -2.42552214e+00
    6.73469388e-01    -3.38015207e+00
    6.93877551e-01    -4.33643840e+00
    7.14285714e-01    -5.17428279e+00
    7.34693878e-01    -5.76826040e+00
    7.55102041e-01    -6.01850778e+00
    7.75510204e-01    -5.83656685e+00
    7.95918367e-01    -5.15676779e+00
    8.16326531e-01    -3.94001837e+00
    8.36734694e-01    -2.19166366e+00
    8.57142857e-01     1.26452065e-02
    8.77551020e-01     2.58884042e+00
    8.97959184e-01     5.39932243e+00
    9.18367347e-01     8.26472475e+00
    9.38775510e-01     1.09696325e+01
    9.59183673e-01     1.32216595e+01
    9.79591837e-01     1.48402636e+01
    1.00000000e+00     1.58295717e+01
