# Acquisition function (x af), grid of 50 pts
    0.00000000e+00     3.02693057e+00
    2.04081633e-02     1.41967797e+00
    4.08163265e-02    -1.82395134e-01
    6.12244898e-02    -1.66418337e+00
    8.16326531e-02    -2.91821961e+00
    1.02040816e-01    -3.85456026e+00
    1.22448980e-01    -4.40814278e+00
    1.42857143e-01    -4.54453926e+00
    1.63265306e-01    -4.26539413e+00
    1.83673469e-01    -3.61341923e+00
    2.04081633e-01    -2.67478701e+00
    2.24489796e-01    -1.57553192e+00
    2.44897959e-01    -4.69148349e-01
    2.65306122e-01    -1.00259387e+00
    2.85714286e-01    -1.71733863e+00
    3.06122449e-01    -1.97407362e+00
    3.26530612e-01    -1.76633978e+00
    3.46938776e-01    -1.16642092e+00
    3.67346939e-01    -3.16173177e-01
    3.87755102e-01    -3.63789592e-01
    4.08163265e-01    -8.44308526e-01
    4.28571429e-01    -1.02091843e+00
    4.48979592e-01    -8.25518963e-01
    4.69387755e-01    -2.83026439e-01
    4.89795918e-01     4.90880810e-01
    5.10204082e-01     5.49694405e-01
    5.30612245e-01    -1.61251658e-01
    5.51020408e-01    -7.68238290e-01
    5.71428571e-01    -1.22027678e+00
    5.91836735e-01    -1.54526979e+00
    6.12244898e-01    -1.83488835e+00
    6.32653061e-01    -2.20513031e+00
    6.53061224e-01    -2.74557627e+00
    6.73469388e-01    -3.47583738e+00
    6.93877551e-01    -4.34490602e+00
    7.14285714e-01    -5.19459146e+00
    7.34693878e-01    -5.76831284e+00
    7.55102041e-01    -6.02425395e+00
    7.75510204e-01    -5.89097170e+00
    7.95918367e-01    -5.26382273e+00
    8.16326531e-01    -4.03164642e+00
    8.36734694e-01    -2.24943544e+00
    8.57142857e-01    -3.48638728e-01
    8.77551020e-01     1.79887157e+00
    8.97959184e-01     4.14457379e+00
    9.18367347e-01     6.63526115e+00
    9.38775510e-01     9.18928387e+00
    9.59183673e-01     1.16826666e+01
    9.79591837e-01     1.39544041e+01
    1.00000000e+00     1.58285204e+01
